,주소,이름,위도,경도
456,서울특별시 관악구 쑥고개로 111 (봉천동),(주)지에스리테일 관악점,37.4793076,126.9489828
457,서울특별시 관악구 봉천로 576 (봉천동),(주)지에스리테일 낙성대점,37.4769022,126.9612462
458,서울특별시 관악구 봉천동 951번지 25호   ,봉일시장,37.4860303,126.9389947
459,서울특별시 관악구 양녕로 49 (봉천동),봉천현대시장,37.4863912,126.9465011
460,서울특별시 관악구 신림동 1426번지 7호,가야쇼핑,37.48747669999999,126.9298355
461,서울특별시 관악구 관악로 212 (봉천동),관악프라자,37.4835132,126.9551167
462,서울특별시 관악구 관악로40길 47 (봉천동),관악현대상가,37.4843348,126.953572
463,서울특별시 관악구 신림로29길 8 (신림동),신림현대종합상가,37.4751189,126.9325194
464,서울특별시 관악구 신림로 340 (신림동),르네상스쇼핑몰(주),37.4847217,126.9300784
465,서울특별시 관악구 남부순환로 1820 (봉천동),라붐아울렛,37.4809094,126.9520957
466,서울특별시 서초구 방배중앙로 198 (방배동),롯데쇼핑(주)롯데슈퍼 방배점,37.4967699,126.9856755
467,서울특별시 서초구 신반포로 23 (반포동),엘루체,37.5017064,126.9872169
468,서울특별시 서초구 사임당로 151 (서초동),무지개쇼핑,37.4921048,127.0257835
469,서울특별시 방배로33길 29,롯데슈퍼 방배2점,37.4912177,126.9892572
470,서울특별시 서초구 효령로 304 (서초동),국제전자도매센타,37.4847094,127.0177836
471,서울특별시 서초구 신반포로3길 8 (반포동),반포프라자,37.501937,126.9868892
472,서울특별시 송파구 가락로28길 7 (송파동),홈플러스(주) 익스프레스 송파점,37.50663830000001,127.1168368
473,서울특별시 서초구 사임당로 130 (서초동),신동아종합상가,37.4912532,127.0242419
474,서울특별시 서초구 방배천로16길 18 (방배동),방배종합시장,37.4819061,126.9838819
475,서울특별시 서초구 신반포로15길 29 (반포동),신반포종합시장,37.5054321,126.9946857
476,서울특별시 서초구 서초중앙로22길 25 (서초동),대림서초리시온,37.49343,127.0154303
477,서울특별시 서초구 서초중앙로 188 (서초동),아크로비스타 아케이드,37.4981551,127.0131528
478,서울특별시 서초구 매헌로 16 (양재동),하이브랜드,37.4665323,127.0355485
479,서울특별시 서초구 강남대로 465 (서초동),교보타워 지하아케이드,37.5037208,127.0240967
480,서울특별시 서초구 방배로33길 29 (방배동),이수시장,37.4912177,126.9892572
481,서울특별시 서초구 양재대로 159 (양재동),코스트코코리아,37.4619661,127.03607
482,서울특별시 서초구 서초동 1498번지 5호  (영업장 지하1층지하2층),롯데쇼핑(주) 롯데마트 서초점,37.5054942,127.006719
483,서울특별시 서초구 효령로 391 (서초동 무지개아파트),무지개종합상가,37.487784,127.026218
484,서울특별시 서초구 신반포로 194 (반포동),터미널상가,37.5054942,127.006719
485,서울특별시 서초구 신반포로 176 (반포동),신세계백화점 강남점,37.5041299,127.0030692
486,서울특별시 서초구 매헌로 16 (양재동하이브랜드 지하1층),(주)이마트 양재점,37.4631657,127.0365398
487,서울특별시 서초구 고무래로 90-7 (서초동),서초쇼핑,37.4998848,127.0174389
488,서울특별시 서초구 서초중앙로 220 (반포동),한양스토아,37.5017333,127.013169
489,서울특별시 서초구 방배로37길 11 1층 (방배동 삼호회관),(주)지에스리테일 서초방배점,37.4934746,126.9891307
490,서울특별시 강남구 압구정로29길 72-1 (압구정동),신사상가,37.5322509,127.0283956
491,서울특별시 강남구 학동로101길 26 (청담동),청담삼익시장,37.5224076,127.0576076
492,서울특별시 강남구 남부순환로 2912 (대치동 개포우성아파트),그랑프리,37.4909621,127.0573806
493,서울특별시 강남구 남부순환로 2917 (대치동),청실종합상가,37.49311,127.059064
494,서울특별시 강남구 삼성로64길 41 (대치동),대치종합상가,37.5004466,127.0627992
495,서울특별시 강남구 개포로109길 5 (개포동 대청아파트),대치1단지상가,37.4940505,127.0753177
496,서울특별시 강남구 개포로109길 21 (개포동 대청아파트),대치2단지상가,37.4940505,127.0753177
497,서울특별시 강남구 도곡로 401 (대치동),롯데백화점(강남점),37.4969255,127.0532731
498,서울특별시 강남구 테헤란로87길 22-0 (삼성동),도심공항몰(CALT MALL),37.5095948,127.0594292
499,서울특별시 강남구 강남대로 432 (역삼동 점프밀라노),점프밀라노,37.5012103,127.0266055
500,서울특별시 강남구 삼성로 633 1층 (삼성동 삼광빌딩),노브랜드 삼성점,37.5145427,127.0636849
501,서울특별시 강남구 테헤란로 521 (삼성동),파르나스몰(PARNAS MALL),37.5091322,127.0608511
502,서울특별시 강남구 봉은사로 524 (삼성동),코엑스 호텔아케이드,37.5101935,127.0585824
503,서울특별시 압구정로 201 (구현대아파트),금강상가,37.5328218,127.0280273
504,서울특별시 강남구 압구정로 407 (압구정동 갤러리아백화점),갤러리아백화점(동관),37.5278751,127.0418071
505,서울특별시 강남구 남부순환로 2921 (대치동),남서울종합시장,37.4934956,127.059787
506,서울특별시 강남구 역삼로 310 (역삼동),(주)이마트 역삼점,37.4992239,127.048424
507,서울특별시 강남구 학동로43길 38 (논현동),논현웰스톤상가,37.5184174,127.0380027
508,서울특별시 강남구 남부순환로 2804 (도곡동 아카데미스위트),아카데미프라자,37.4889623,127.0519645
509,서울특별시 강남구 삼성로103길 12 (삼성동),삼성동 신도브래뉴 주상복합 상가,37.5103079,127.0533914
510,서울특별시 강남구 도산대로 442 (청담동),SSG Food Market 백화점,37.5232858,127.0441159
511,서울특별시 강남구 강남대로124길 22 3층 301호 (논현동),영동전통시장,37.5091184,127.0245829
512,서울특별시 강남구 학동로4길 15 (논현동),동화상가(주),37.5092726,127.0239086
513,서울특별시 강남구 영동대로 513 (삼성동),코엑스 몰,37.5101935,127.0585824
514,서울특별시 강남구 논현로63길 16 (역삼동),역삼서해더블루,37.4921786,127.0379488
515,서울특별시 강남구 도산대로85길 30 (청담동),신원아침도시마인상가,37.5263893,127.0496177
516,서울특별시 강남구 역삼로 230 (역삼동),롯데슈퍼 역삼2동점,37.4968924,127.0419057
517,서울특별시 강남구 역삼로8길 15 (역삼동),롯데슈퍼 역삼1동점,37.4930487,127.0341813
518,서울특별시 강남구 언주로122길 25 (논현동 두산위브아파트),롯데슈퍼 논현점,37.5125147,127.0383818
519,서울특별시 강남구 도산대로35길 39 (신사동),롯데슈퍼 압구정점,37.5234509,127.0303255
520,서울특별시 강남구 봉은사로103길 5 (삼성동),롯데슈퍼 코엑스점,37.5149789,127.0613943
521,서울특별시 강남구 언주로 123 (도곡동 개포한신아파트),롯데슈퍼 도곡점,37.4868514,127.0487982
522,서울특별시 강남구 강남대로128길 128-20 1층 101104106호 (논현동 영동프라자),(주)지에스리테일 GS슈퍼 강남 논현점,37.4998216,127.0233281
523,서울특별시 강남구 삼성로 150 (대치동 한보미도맨션),한보종합상가,37.4925906,127.066184
524,서울특별시 강남구 역삼로 310 (역삼동),한솔필리아,37.4992239,127.048424
525,서울특별시 강남구 봉은사로33길 33 (논현동),논현종합시장,37.5094463,127.0352553
526,서울특별시 강남구 언주로 726 (논현동 두산빌딩),두산아케이드,37.5193749,127.0351875
527,서울특별시 강남구 양재대로55길 6 (일원동 도시개발아파트),수서1-2단지상가,37.4925325,127.0893074
528,서울특별시 강남구 역삼동 826번지 14호   ,진솔물산,37.4961931,127.0288777
529,서울특별시 강남구 압구정로 165 (압구정동 현대백화점본점),(주)현대백화점 본점,37.5273312,127.0273463
530,서울특별시 강남구 테헤란로 517 (삼성동 무역센터현대백화점),현대백화점 무역센터점,37.5086154,127.0597808
531,서울특별시 용산구 서빙고로 17 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가),GS THE FRESH 용산해링턴점,37.5261308,126.9675217
532,서울특별시 강남구 압구정로18길 25 (신사동 한국산업양행빌딩),(주)지에스리테일 신사점,37.5233758,127.0253507
533,서울특별시 강남구 논현동 164번지 5호 외 3필지,삐에로쇼핑 강남논현점,37.5085698,127.0230676
534,서울특별시 노원구 노원로1길 67 (공릉동),(주)이마트에브리데이 공릉동점,37.62078169999999,127.0836072
535,서울특별시 송파구 백제고분로34길 3 (석촌동),롯데쇼핑(주)롯데슈퍼석촌점,37.5079559,127.0981246
536,서울특별시 송파구 양재대로72길 5 (오금동),농협하나로마트방이역점,37.5101137,127.1276353
537,서울특별시 송파구 올림픽로32길 20 (방이동),롯데쇼핑(주)롯데슈퍼방이점,37.5141841,127.1092098
538,서울특별시 송파구 강동대로9길 20 (풍납동),롯데쇼핑(주)롯데슈퍼풍납점,37.5278384,127.1169784
539,서울특별시 송파구 마천로45길 23 (마천동),마천시장,37.4979111,127.1508183
540,서울특별시 송파구 올림픽로4길 40 (잠실동),프리마 쇼핑센타,37.50685550000001,127.0729819
541,서울특별시 송파구 가락로 103 (석촌동),엄마손상가,37.5013239,127.1076028
542,서울특별시 송파구 충민로 66 (문정동),가든파이브 라이프,37.4775778,127.1249983
543,서울특별시 송파구 마천로 315 (마천동),송파쇼핑센타,37.4932585,127.1551484
544,서울특별시 송파구 올림픽로 203 (잠실동),잠실중앙상가,37.5095819,127.0824201
545,서울특별시 송파구  올림픽로51길  52 (풍납동),홈플러스(주)익스프레스 풍납점,37.5338878,127.1162191
546,서울특별시 송파구 양재대로72길 5 (오금동),올림픽파크동부센트레빌 상가,37.5101137,127.1276353
547,서울특별시 송파구 가락로 183 (송파동),한화건설 송파지점,37.5004635,127.1164979
548,서울특별시 송파구 동남로 189 (가락동),쌍용프라자 상가,37.495533,127.1281419
549,서울특별시 송파구 올림픽로 269 (신천동),롯데캐슬플라자,37.5142656,127.1004868
550,서울특별시 송파구 올림픽로 240 (잠실동),롯데하이마트잠실점,37.5078953,127.0861619
551,서울특별시 송파구 동남로 189 (가락동 쌍용아파트),(주)지에스리테일 송파점,37.49563,127.128207
552,서울특별시 송파구 오금로31가길 20 (방이동 대림아파트),(주)지에스리테일 방이점,37.5076633,127.124291
553,서울특별시 송파구 양재대로 1222 (방이동),올림픽프라자상가,37.5157622,127.1320826
554,서울특별시 송파구 올림픽로 240 (잠실동),롯데마트 잠실점,37.5078953,127.0861619
555,서울특별시 송파구 올림픽로 240 (잠실동),롯데백화점 잠실점,37.5078953,127.0861619
556,서울특별시 송파구 중대로 80 (문정동),롯데쇼핑(주)롯데마트 송파점,37.4917416,127.1178672
557,서울특별시 송파구 올림픽로 212 (잠실동),갤러리아팰리스 아케이드,37.5087581,127.0842455
558,서울특별시 송파구 올림픽로 111 (잠실동),롯데쇼핑(주)롯데슈퍼신천점,37.5061273,127.0842945
559,서울특별시 송파구 석촌호수로 61 (잠실동),롯데쇼핑(주)롯데슈퍼잠실3동점,37.5106681,127.0861994
560,서울특별시 송파구 법원로 55 상가D동 401외 5호 (문정동 송파아이파크),노브랜드 문정점,37.4941097,127.0106092
561,서울특별시 송파구 올림픽로 300-0 (신천동),롯데하이마트 월드타워점,37.5213517,127.1026097
562,서울특별시 송파구 송파대로 111-0 (문정동),롯데프리미엄푸드마켓 문정점,37.4811895,127.1237787
563,서울특별시 송파구 올림픽로 203 (잠실동),(주)지에스리테일 잠실점,37.5095819,127.0824201
564,서울특별시 송파구 신천동 29번지,롯데백화점 에비뉴엘 월드타워점,37.5130605,127.103495
565,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 (신천동),롯데마트 월드타워점,37.5131273,127.1019609
566,서울특별시 송파구 올림픽로 435 (신천동 파크리오아파트),(주)지에스리테일 잠실파크리오점,37.5212561,127.1095962
567,서울특별시 송파구 오금로46길 49 (가락동),(주)지에스리테일 송파가락점,37.4944392,127.1336981
568,서울특별시 송파구 오금로32길 32 (송파동),(주)지에스리테일 송파2점,37.5042411,127.1191373
569,서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 지하1층 108-119128호 (고덕동),지에스 더프레시(GS THE FRESH) 고덕그라시움점,37.55777399999999,127.1639117
570,서울특별시 강동구 양재대로89길 16 (성내동),파크프라자 상가,37.526853,127.1346721
571,서울특별시 강동구 천호대로 1017 (천호동),(주)이마트천호점,37.53856870000001,127.1256226
572,서울특별시 강동구 천호동 422번지 2호,천호신시장,37.5380754,127.1266728
573,서울특별시 강동구 천호대로162길 34 (성내동),이안강동주상복합상가,37.5353667,127.1278968
574,서울특별시 강동구 진황도로 99 (길동),강동한신휴플러스,37.536047,127.1374603
575,서울특별시 강동구 양재대로124길 32 (길동),동서울오네뜨상가,37.5425714,127.1436395
576,서울특별시 강동구 양재대로 1630 (명일동),(주)지에스리테일 명일점,37.5510546,127.1447767
577,서울특별시 강동구 천호대로 1005 (천호동 현대백화점),현대백화점 천호점,37.538851,127.124463
578,서울특별시 강동구 고덕로 276 (명일동),(주)이마트명일점,37.5546516,127.1557517
579,서울특별시 강동구 성안로 176 (길동),롯데쇼핑㈜롯데슈퍼길동점,37.5384632,127.1363009
580,서울특별시 강동구  고덕로62길  55 (명일동),주양쇼핑,37.5521432,127.1526027
581,서울특별시 강동구 고덕로 133 (암사동),(주)지에스리테일 암사캐슬점,37.5552152,127.1403292
582,서울특별시 강동구 올림픽로 528 (성내동),(주)농협유통 하나로마트 성내점,37.5299392,127.1301538
583,서울특별시 강동구 고덕로 99 (암사동),(주)이마트에브리데이 암사동점,37.5549069,127.1362368
584,서울특별시 강동구 양재대로 1486 (길동),홈플러스(주)익스프레스 길동점,37.5383228,127.1405209
585,서울특별시 강동구 명일동 46번지 4호   ,신세계 이마트 명일점,37.55464389999999,127.1536659
586,서울특별시 강동구 암사3동 451번지 16호,양지종합시장,37.5553905,127.1365651
587,서울특별시 중구 소공로 63 (충무로1가신세계백화점건물),신세계백화점,37.5609008,126.9809889
588,서울특별시 마포구 마포대로6길 16 마포시장 (공덕동),마포시장,37.5450726,126.9533388
589,서울특별시 동대문구 천호대로 133 (용두동),홈플러스(주) 동대문점,37.5745068,127.0387406
590,서울특별시 영등포구 영중로 9 (영등포동4가 신세계백화점),(주)신세계 타임스퀘어점,37.5176084,126.905008
591,서울특별시 금천구 시흥대로 201 (시흥동),홈플러스 시흥점,37.4519767,126.900714
592,서울특별시 금천구 시흥대로 391 (독산동),홈플러스(주) 금천점,37.4686493,126.8968106
593,서울특별시 관악구 양녕로 46 (봉천동),홈플러스 익스프레스 봉천점,37.48610350000001,126.9472808
594,서울특별시 중구  청계천로  274 (을지로6가),평화시장,37.5675139,127.0065887
595,서울특별시 용산구 청파로 109 나진상가 (한강로3가),나진산업 주식회사,37.5336497,126.9633052
596,서울특별시 강동구 양재대로 1571 (천호동),홈플러스 강동점,37.5456582,127.1422439
597,서울특별시 양천구 목동서로 170 (목동),홈플러스(주)목동점,37.53020830000001,126.8732314
598,서울특별시 동작구 노량진로 4 (대방동),(주)홈플러스 대방점,37.5121113,126.9263654
599,서울특별시 중랑구 동일로129길 35 (중화동),홈플러스(주) 익스프레스 태릉점,37.5991759,127.0774943
600,서울특별시 종로구 난계로27길 51 신설종합시장 숭인동 (숭인동),신설종합시장,37.5726301,127.0203228
601,서울특별시 송파구 동남로20길 24 (가락동),롯데프레시송파가락가맹점,37.4953372,127.1344783
602,서울특별시 용산구 청파로 100 12동 2층 (한강로3가),(주)서부티엔디,37.5324892,126.9636901
603,서울특별시  새문안로 91 1층 (고려빌딩),홈플러스(주)익스프레스 광화문점,37.5704232,126.9747197
604,서울특별시 은평구 통일로 1050 (진관동 롯데몰은평점),롯데몰 은평,37.6375688,126.9181915
605,서울특별시 강북구 도봉로 172 (미아동),홈플러스(주)익스프레스미아점,37.6268335,127.0269077
606,서울특별시 영등포구 대림로 251 (대림동),롯데슈퍼 대림점,37.5029833,126.8960206
607,서울특별시 영등포구 문래로 164 영등포 SK 리더스뷰 (문래동3가),룩스쇼핑센터,37.517436,126.8997884
608,서울특별시 금천구 디지털로 188 (가산동),(주)원신더블유몰,37.4773244,126.8877548
609,서울특별시 서초구 나루터로 37 (잠원동),신사쇼핑,37.516081,127.0145084
610,서울특별시 중구 마장로 40 (신당동),에이피엠패션몰,37.56768050000001,127.0140157
611,서울특별시 관악구 과천대로 909 (남현동),홈플러스 서울남현점,37.471482,126.9826404
612,서울특별시 양천구 목동동로 53 103~108호 (신정동굿모닝탑),홈플러스(주)익스프레스 신정3점,37.5149528,126.8608292
613,서울특별시 송파구 올림픽로 300 (신천동),롯데월드몰,37.5200705,127.0995
614,서울특별시 마포구  신촌로  94 (노고산동),정도진흥기업(주),37.5538162,126.9367619
615,서울특별시 강남구 선릉로 660 (삼성동),밀구루 삼성점,37.5154901,127.0423523
616,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),동북프라자,37.6201744,127.0186462
617,서울특별시 강남구 압구정로2길 46 (신사동),강남시장,37.518739,127.0206714
618,서울특별시 동대문구 경희대로 20 (회기동),홈플러스 익스프레스 서울회기점,37.5932639,127.0528897
619,서울특별시 송파구 가락로 183 1층 67호 (송파동),롯데쇼핑(주)롯데슈퍼송파점,37.5065131,127.1089266
620,서울특별시 송파구 충민로 10 (문정동),가든파이브 툴,37.4782316,127.1193703
621,서울특별시 성동구 독서당로 303-11 (금호동3가),금남시장,37.54833620000001,127.0230253
622,서울특별시 은평구 통일로 850 (불광동),연서시장,37.6192924,126.921539
623,서울특별시 관악구 신림로 330 (신림동),포도몰,37.4838158,126.9302315
624,서울특별시 종로구 난계로27길 51 신설종합시장 (숭인동),신설종합시장(주),37.5726459,127.0206041
625,서울특별시 은평구 응암로 247 (응암동),홈플러스(주)익스프레스응암점,37.5941861,126.9178359
626,서울특별시 영등포구  당산로  42 (문래동3가),홈플러스(주) 영등포점,37.5189549,126.8986982
627,서울특별시 중구 다산로 222 (신당동),홈플러스익스프레스 신당점,37.5628135,127.0155728
628,서울특별시 용산구 이촌로 352 (용산동6가),신동아쇼핑센터,37.5173454,126.985164
629,서울특별시 은평구 불광로 20 (대조동),엔씨백화점 불광점,37.6097566,126.928882
630,서울특별시 마포구 대흥로24길 24 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동),GS THE FRESH 마포염리점,37.5545681,126.9476228
631,서울특별시 영등포구 양평로 47 (당산동5가),이랜드리테일 당산점,37.5322248,126.9010187
632,서울특별시 강남구 테헤란로 231 센터필드 (역삼동),더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),37.5032173,127.0416201
633,서울특별시 구로구 중앙로1길 36 (고척동),이천일 아울렛 구로점,37.4980159,126.8626833
634,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점),갤러리아백화점(서관),37.528471,127.040079
635,서울특별시 광진구 긴고랑로11길 11 (중곡동),(주)이마트에브리데이 중곡동점,37.5638702,127.081286
636,서울특별시 용산구 한강대로23길 55 (한강로3가),아이파크(I PARK)백화점,37.5298245,126.9645796
637,서울특별시 구로구 개봉로17길 34 (개봉동),(주)이마트에브리데이 개봉동점,37.4916611,126.8539413
638,서울특별시 강남구 학동로 176 (논현동),홈플러스익스프레스 학동역점,37.513463,127.0302342
639,서울특별시 강남구 압구정로46길 5-2 (신사동),홈플러스 익스프레스 압구정점,37.5279836,127.0368672
640,서울특별시 도봉구 시루봉로 103-1 1층 (방학동),GS THE FRESH 방학신동아점,37.6641352,127.0406833
641,서울특별시 강남구 논현로28길 9 유진빌딩 (도곡동),홈플러스익스프레스 도곡2점,37.4826909,127.0433512
642,서울특별시 노원구 동일로204가길 46 (중계동),이천일아울렛 중계점,37.6412281,127.0678668
643,서울특별시 구로구 구로중앙로 152 (구로동),이랜드리테일 NC구로점,37.5012056,126.8827953
644,서울특별시 은평구 서오릉로 222 (갈현동),홈플러스 익스프레스 갈현점,37.6149152,126.9096426
645,서울특별시 종로구 종로 183 (인의동 효성주얼리시티),효성주얼리시티,37.571393,126.9986634
646,서울특별시 송파구 송파대로 345 (가락동 헬리오시티),이마트에브리데이 송파점,37.4984505,127.1072503
647,서울특별시 강동구 올림픽로 572 상가동 1층 101102호 (성내동 코오롱 2차아파트),이마트에브리데이 성내점,37.5325138,127.1217898
648,서울특별시 송파구 중대로9길 35 (가락동),(주)이마트에브리데이 가락동점,37.4962591,127.1182935
649,서울특별시 강동구 고덕로 210 (명일동),(주)이마트에브리데이 명일동점,37.5472149,127.1545738
650,서울특별시 노원구 동일로 1414 (상계동),롯데백화점 노원점,37.6552101,127.0611517
651,서울특별시 동작구 동작대로29길 110 (사당동 신동아아파트),(주)이마트에브리데이 사당동점,37.4896379,126.977959
652,서울특별시 중랑구 면목로39길 11 (면목동),(주)이마트에브리데이 면목동점,37.5795675,127.0863113
653,서울특별시 동작구 상도로 81 (대방동),(주)이마트에브리데이 대방동점,37.514454,126.9311336
654,서울특별시 동작구 상도로31길 19 (상도동),(주)이마트에브리데이 상도동점,37.5059333,126.9439079
655,서울특별시 동대문구 고산자로36길 3 경동시장 (제기동),경동시장,37.5794724,127.0394739
656,서울특별시 관악구 은천로 51 (봉천동),(주)이마트에브리데이 봉천동점,37.4862512,126.9412192
657,서울특별시 동대문구 고미술로 49 (답십리동),(주)이마트에브리데이 답십리점,37.5673732,127.0533104
658,서울특별시 양천구 목동서로 130 관리동 105호 (목동목동4단지아파트),(주)이마트에브리데이 목동점,37.5319769,126.8720099
659,서울특별시 노원구 동일로 1701 (상계동 희성오피앙),오피앙,37.6802689,127.0548694
660,서울특별시 영등포구 영등포로 109 (당산동2가),영등포유통관리(주),37.5232207,126.8919892
661,서울특별시 마포구 양화로 188 (동교동),AK&홍대,37.5555281,126.9308709
662,서울특별시 마포구 도화4길 73 (도화동 현대홈타운),홈플러스익스프레스도화점,37.5392634,126.9516235
663,서울특별시 마포구 월드컵로 240 (성산동월드컵경기장내),홈플러스(주)월드컵점,37.5682588,126.8972774
664,서울특별시 오금로 512,홈플러스(주)익스프레스 거여점,37.4926974,127.1455368
665,서울특별시 영등포구 가마산로69가길 12 (신길동),홈플러스(주) 익스프레스 신길3점,37.5060928,126.9095958
666,서울특별시 영등포구 영등포로 364 (신길동),홈플러스(주) 익스프레스 신길2점,37.5140781,126.9183479
667,서울특별시 강동구 고덕로24길 50 (암사동),홈플러스(주) 익스프레스 암사점,37.5523222,127.1350647
668,서울특별시 강동구 풍성로 138 (성내동),홈플러스(주) 익스프레스 성내점,37.5311943,127.1273367
669,서울특별시 송파구 석촌호수로 133 (잠실동),홈플러스(주)익스프레스 잠실점,37.5076279,127.0917991
670,서울특별시 송파구 올림픽로35가길 16 (신천동),홈플러스(주)잠실점,37.5162099,127.1030143
671,서울특별시 노원구 동일로204가길 12 (중계동),홈플러스(주) 중계점,37.639815,127.0686402
672,서울특별시 강서구 화곡로 153 (화곡동),홈플러스(주) 익스프레스 화곡점,37.5414532,126.8387363
673,서울특별시 양천구 등촌로 172 (목동),홈플러스(주)익스프레스 목동2점,37.5450759,126.8625742
674,서울특별시 양천구 중앙로 255-1 (신정동),홈플러스(주)익스프레스 신정점,37.5191223,126.8529569
675,서울특별시 광진구 광나루로39길 11 (구의동),구의 자이르네 판매시설,37.5435596,127.0893872
676,서울특별시 중랑구 면목로 357 (면목동),홈플러스(주)익스프레스 면목점,37.5839561,127.088119
677,서울특별시 중랑구 사가정로 332 (면목동),홈플러스(주)면목점,37.5808178,127.0798833
678,서울특별시 중랑구 신내로 201 (신내동),홈플러스 신내점,37.6157539,127.0937534
